"brand","model","regdate","max","min","count","average","median"
"bmw","dòng khác","1990","11500000","6500000","2","9000000.0","9000000.0"
"bmw","dòng khác","1992","76000000","50000000","3","67000000.0","75000000"
"bmw","dòng khác","1994","30000000","30000000","1","30000000.0","30000000"
"bmw","dòng khác","1995","60000000","60000000","52","60000000.0","60000000.0"
"bmw","dòng khác","1996","55000000","40000000","2","47500000.0","47500000.0"
"bmw","dòng khác","1997","25000000","25000000","2","25000000.0","25000000.0"
"bmw","dòng khác","1998","79000000","70000000","2","74500000.0","74500000.0"
"bmw","dòng khác","1999","45000000","9800000","10","27400000.0","27400000.0"
"bmw","dòng khác","2000","12000000","2000000","25","11600000.0","12000000"
"bmw","dòng khác","2001","6666666000","6200000","58","1272371137.9310346","8500000.0"
"bmw","dòng khác","2002","69000000","2200000","5","17480000.0","5500000"
"bmw","dòng khác","2003","75000000","3500000","92","28469565.217391305","3500000.0"
"bmw","dòng khác","2004","149999000","5000000","90","42555544.44444445","57000000.0"
"bmw","dòng khác","2005","175000000","1000000","120","20505833.333333332","18500000.0"
"bmw","dòng khác","2006","170000000","2500000","44","13292954.545454545","4000000.0"
"bmw","dòng khác","2007","187000000","3100000","161","76571739.13043478","95000000"
"bmw","dòng khác","2008","7500000000","1400000","152","65028947.256578945","6400000.0"
"bmw","dòng khác","2009","270000000","1000000","286","40183213.28671329","6000000.0"
"bmw","dòng khác","2010","9799110000","1600000","601","65538028.28618968","35000000"
"bmw","dòng khác","2011","170000000","3900000","61","16659016.393442623","14500000"
"bmw","dòng khác","2012","210000000","2200000","112","12130357.142857144","3000000.0"
"bmw","dòng khác","2013","175000000","3200000","82","7489024.390243903","3600000.0"
"bmw","dòng khác","2014","375000000","4500000","503","79114439.3638171","4500000"
"bmw","dòng khác","2015","458000000","10000000","230","309302173.9130435","375000000.0"
"bmw","dòng khác","2016","475000000","1000000","393","240748147.5826972","360000000"
"bmw","dòng khác","2017","830000000","1000000","206","127874271.8446602","8900000.0"
"bmw","dòng khác","2018","1500000000","7000000","487","176604312.11498973","95000000"
"bmw","dòng khác","2019","690000000","1200000","1192","187596476.5100671","118000000.0"
"bmw","dòng khác","2020","799000000","1200000","872","271699736.6594037","150000000.0"
"bmw","dòng khác","2021","1060000000","13999","475","442659119.9873684","666666000"
"bmw","dòng khác (nhập khẩu)","1995","85000000","85000000","1","85000000.0","85000000"
"bmw","dòng khác (nhập khẩu)","1996","13500000","13500000","1","13500000.0","13500000"
"bmw","dòng khác (nhập khẩu)","2005","14200000","14200000","1","14200000.0","14200000"
"bmw","dòng khác (nhập khẩu)","2010","30500000","15500000","160","16065000.0","15500000.0"
"bmw","dòng khác (nhập khẩu)","2017","11700000","11700000","1","11700000.0","11700000"
"bmw","dòng khác (nhập khẩu)","2018","15000000","15000000","1","15000000.0","15000000"
"bmw","f800","1996","7500000","7500000","1","7500000.0","7500000"
"bmw","f800","2001","4000000","4000000","57","4000000.0","4000000"
"bmw","f800","2006","52000000","52000000","33","52000000.0","52000000"
"bmw","f800","2011","60000000","60000000","1","60000000.0","60000000"
"bmw","f800","2014","145000000","9000000","3","84333333.33333333","99000000"
"bmw","f800","2015","27500000","27500000","1","27500000.0","27500000"
"bmw","f800","2017","245000000","6700000","12","142808333.33333334","180000000.0"
"bmw","f800 (nhập khẩu)","2009","5800000","5800000","1","5800000.0","5800000"
"bmw","f800gs","2009","3000000","3000000","1","3000000.0","3000000"
"bmw","f800gs","2010","4300000","4300000","1","4300000.0","4300000"
"bmw","f800gs","2012","21000000","19000000","2","20000000.0","20000000.0"
"bmw","f800gs","2013","100000000","6800000","4","39700000.0","26000000.0"
"bmw","f800gs","2014","4500000","4500000","48","4500000.0","4500000.0"
"bmw","f800gs","2015","1000000","1000000","1","1000000.0","1000000"
"bmw","f800gs","2017","33000000","33000000","3","33000000.0","33000000.0"
"bmw","f800gs","2018","558000000","27000000","3","301666666.6666667","320000000"
"bmw","f800gs","2019","289000000","289000000","1","289000000.0","289000000"
"bmw","f800gs","2020","23000000","23000000","59","23000000.0","23000000"
"bmw","r nine t","1994","12500000","12500000","12","12500000.0","12500000.0"
"bmw","r nine t","2000","19500000","17500000","2","18500000.0","18500000.0"
"bmw","r nine t","2003","3700000","3700000","1","3700000.0","3700000"
"bmw","r nine t","2007","9800000","9800000","1","9800000.0","9800000"
"bmw","r nine t","2010","123456000","2200000","4","35389000.0","7950000.0"
"bmw","r nine t","2011","3500000","2700000","10","3420000.0","3500000.0"
"bmw","r nine t","2013","3950000","1200000","5","3310000.0","3800000"
"bmw","r nine t","2014","380000000","330000000","61","355000000.0","355000000"
"bmw","r nine t","2015","520000000","8000000","488","372610655.73770493","360000000.0"
"bmw","r nine t","2016","510000000","82000000","234","416589743.5897436","400000000.0"
"bmw","r nine t","2017","445000000","230000000","136","411750000.0","398000000.0"
"bmw","r nine t","2018","680000000","1400000","384","496829166.6666667","510000000.0"
"bmw","r nine t","2019","560000000","468000000","176","494034090.90909094","480000000.0"
"bmw","r nine t","2020","549000000","15000000","214","280850467.28971964","395000000.0"
"bmw","r nine t (nhập khẩu)","2015","395000000","395000000","1","395000000.0","395000000"
"bmw","r1200","1998","58000000","58000000","1","58000000.0","58000000"
"bmw","r1200","2002","68000000","68000000","1","68000000.0","68000000"
"bmw","r1200","2005","70000000","7000000","75","67960000.0","70000000"
"bmw","r1200","2006","100000000","1800000","124","48048387.09677419","90000000.0"
"bmw","r1200","2007","150000000","150000000","2","150000000.0","150000000.0"
"bmw","r1200","2008","150000000","4999000","40","143474975.0","150000000.0"
"bmw","r1200","2009","190000000","7600000","36","179155555.55555555","190000000.0"
"bmw","r1200","2010","145000000","2200000","406","93204926.10837439","99000000.0"
"bmw","r1200","2011","40000000","12500000","4","25000000.0","23750000.0"
"bmw","r1200","2012","22000000","2800000","4","11925000.0","11450000.0"
"bmw","r1200","2013","42000000","6500000","5","20200000.0","17000000"
"bmw","r1200","2014","370000000","2200000","28","36721428.571428575","26000000.0"
"bmw","r1200","2015","499000000","23700000","138","286585507.2463768","345000000.0"
"bmw","r1200","2016","520000000","7700000","304","376688486.84210527","429000000.0"
"bmw","r1200","2017","455000000","23000000","198","368216161.61616164","445000000.0"
"bmw","r1200","2018","499000000","13000000","321","442654205.60747665","450000000"
"bmw","r1200","2019","668000000","35500000","183","582494535.5191257","585000000"
"bmw","r1200","2020","666000000","2500000","118","621105932.2033899","627000000.0"
"bmw","r1200 (nhập khẩu)","2010","14900000","14900000","1","14900000.0","14900000"
"bmw","r1200 (nhập khẩu)","2016","400000000","400000000","57","400000000.0","400000000"
"bmw","s1000r","1982","5900000.0","5900000.0","2","5900000.0","5900000.0"
"bmw","s1000r","1986","7579000","1979000","4","3764000.0","2749000.0"
"bmw","s1000r","1987","2500000","2500000","34","2500000.0","2500000.0"
"bmw","s1000r","1989","60000000","60000000","1","60000000.0","60000000"
"bmw","s1000r","1994","100000000","100000000","46","100000000.0","100000000.0"
"bmw","s1000r","2000","68000000","68000000","1","68000000.0","68000000"
"bmw","s1000r","2008","85000000","68000000","2","76500000.0","76500000.0"
"bmw","s1000r","2009","5500000","5500000","1","5500000.0","5500000"
"bmw","s1000r","2010","123456789","2300000","8","48346295.875","4750000.0"
"bmw","s1000r","2011","80000000","3300000","18","9161111.111111112","3300000.0"
"bmw","s1000r","2012","13700000","6800000","2","10250000.0","10250000.0"
"bmw","s1000r","2013","9000000","1300000","2","5150000.0","5150000.0"
"bmw","s1000r","2014","365000000","2100000","77","87555844.15584415","2100000"
"bmw","s1000r","2015","420000000","1000000","372","247205107.52688172","359000000.0"
"bmw","s1000r","2016","450000000","18500000","267","332327715.3558052","364000000"
"bmw","s1000r","2017","510000000","14700000","424","465904952.8301887","468000000.0"
"bmw","s1000r","2018","570000000","16500000","328","222360975.6097561","51800000.0"
"bmw","s1000r","2019","480000000","4111000","314","455278130.5732484","450000000.0"
"bmw","s1000r","2020","950000000","3500000","278","570008992.8057554","500000000.0"
"bmw","s1000r","2021","475000000","475000000","37","475000000.0","475000000"
"bmw","s1000r (nhập khẩu)","2015","348000000","348000000","101","348000000.0","348000000"
"bmw","s1000r (nhập khẩu)","2016","450000000","450000000","1","450000000.0","450000000"
"bmw","s1000rr","2008","5200000","4200000","2","4700000.0","4700000.0"
"bmw","s1000rr","2010","270000000","5000000","36","12361111.111111112","5000000.0"
"bmw","s1000rr","2011","579000000","9500000","157","429181528.6624204","560000000"
"bmw","s1000rr","2012","295000000","2500000","79","273554430.37974685","288000000"
"bmw","s1000rr","2014","400000000","2100000","469","276784756.92963755","220000000"
"bmw","s1000rr","2015","630000000","12000000","471","430685774.94692147","399000000"
"bmw","s1000rr","2016","12345678000","22200000","1456","730393401.7857143","520000000.0"
"bmw","s1000rr","2017","645000000.0","270000000","442","482687782.8054299","570000000.0"
"bmw","s1000rr","2018","866000000","3000000","611","599721039.2798691","575000000"
"bmw","s1000rr","2019","590000000","1700000","252","545791269.8412699","575000000.0"
"bmw","s1000rr","2020","1200000000","8000000","286","604314367.1328671","986000000.0"
"bmw","s1000rr","2021","939000000","933000000","130","936553846.1538461","939000000.0"
"bmw","s1000rr (nhập khẩu)","2015","495000000","475000000","9","492777777.7777778","495000000"
"bmw","s1000rr (nhập khẩu)","2016","458000000","15500000","5","104000000.0","15500000"
"bmw","s1000rr (nhập khẩu)","2017","560000000.0","560000000.0","2","560000000.0","560000000.0"
"bmw","s1000rr (nhập khẩu)","2018","623000000","623000000","1","623000000.0","623000000"
"brixton","bx 125","1980","29000000","29000000","1","29000000.0","29000000"
"brixton","bx 125","1988","30000000","30000000","1","30000000.0","30000000"
"brixton","bx 125","1995","11500000","11500000","55","11500000.0","11500000"
"brixton","bx 125","1996","12000000","12000000","1","12000000.0","12000000"
"brixton","bx 125","2000","50000000","1700000","83","29124096.38554217","50000000"
"brixton","bx 125","2004","3500000","3500000","6","3500000.0","3500000.0"
"brixton","bx 125","2005","15000000","15000000","1","15000000.0","15000000"
"brixton","bx 125","2006","7500000","7500000","1","7500000.0","7500000"
"brixton","bx 125","2007","14900000","2139000","2","8519500.0","8519500.0"
"brixton","bx 125","2008","15000000","1700000","2","8350000.0","8350000.0"
"brixton","bx 125","2009","10000000","2300000","42","4507142.857142857","4500000.0"
"brixton","bx 125","2010","16500000","2500000","13","7461538.461538462","8500000"
"brixton","bx 125","2011","14500000","4400000","75","12456000.0","13000000"
"brixton","bx 125","2012","28500000","4300000","58","7494827.586206896","4300000.0"
"brixton","bx 125","2013","15000000","1500000","61","1901639.3442622952","1500000"
"brixton","bx 125","2014","25000000","25000000","1","25000000.0","25000000"
"brixton","bx 125","2015","3200000","1500000","60","1528333.3333333333","1500000.0"
"brixton","bx 125","2016","40000000","1500000","10","8650000.0","2950000.0"
"brixton","bx 125","2017","100000000","1700000","155","32071612.903225806","34000000"
"brixton","bx 125","2018","48000000","1200000","168","29293452.38095238","29800000.0"
"brixton","bx 125","2019","40000000","4000000","306","35700980.39215686","34500000.0"
"brixton","bx 125","2020","200000000","1000000","149","50646442.95302013","15000000"
"brixton","bx 125 (nhập khẩu)","2013","4800000","4800000","1","4800000.0","4800000"
"brixton","bx 125 (nhập khẩu)","2019","31000000","31000000","4","31000000.0","31000000.0"
"brixton","bx 150","2006","4000000","3500000","11","3863636.3636363638","4000000"
"brixton","bx 150","2008","38000000","3000000","19","34473684.21052632","38000000"
"brixton","bx 150","2010","29000000","3650000","323","3735603.7151702787","3650000"
"brixton","bx 150","2011","4100000","4100000","1","4100000.0","4100000"
"brixton","bx 150","2014","26000000","26000000","1","26000000.0","26000000"
"brixton","bx 150","2015","33000000","1234000","95","26697200.0","33000000"
"brixton","bx 150","2016","38000000","38000000","1","38000000.0","38000000"
"brixton","bx 150","2017","65000000","23500000","1130","36649561.061946906","37000000.0"
"brixton","bx 150","2018","123456000","1000000","2574","33183391.21989122","35000000.0"
"brixton","bx 150","2019","64000000","2100000","9481","34888223.288682625","36000000"
"brixton","bx 150","2020","55500000","10000000","6510","35060537.6344086","35000000.0"
"brixton","bx 150","2021","165600000","29000000","1206","40023466.00331675","33000000.0"
"brixton","bx 150 (nhập khẩu)","2019","40000000","29000000","2119","35036337.8952336","35800000"
"brixton","bx 150 (nhập khẩu)","2020","48000000","28000000","1877","34212733.084709644","34500000"
"brixton","bx 150 (nhập khẩu)","2021","38500000","28000000","225","30468000.0","31000000"
"cr&s","cuu","1981","1500000","1500000","1","1500000.0","1500000"
"cr&s","cuu","2003","3500000","3500000","1","3500000.0","3500000"
"cr&s","cuu","2004","15500000","15500000","1","15500000.0","15500000"
"cr&s","cuu","2007","3000000","3000000","1","3000000.0","3000000"
"cr&s","cuu","2009","1500000","1500000","47","1500000.0","1500000"
"cr&s","cuu","2010","700000000","700000000","1","700000000.0","700000000"
"cr&s","cuu","2011","15500000","2700000","9","9877777.777777778","9200000"
